Station,City,Name,Date,Wind_Avg,Rain,Snowfall,Snow_Depth,Temp_Avg
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/18/2016,10.74,0,0,0,74
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/19/2016,5.37,0.97,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/20/2016,4.92,0,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/21/2016,4.47,0,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/22/2016,6.26,0,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/23/2016,6.04,0,0,0,71
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/24/2016,9.84,0.29,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/25/2016,6.26,0,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/26/2016,11.41,0,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/27/2016,9.62,0.18,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/28/2016,13.42,0,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/29/2016,16.78,0.02,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",9/30/2016,18.12,0.31,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/1/2016,13.42,0.01,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/2/2016,4.7,0,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/3/2016,5.14,0,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/4/2016,10.07,0,0,0,65
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/5/2016,6.71,0,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/6/2016,5.14,0,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/7/2016,5.82,0,0,0,61
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/8/2016,5.14,0.49,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/9/2016,19.24,0.84,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/10/2016,14.09,0,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/11/2016,6.49,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/12/2016,5.82,0,0,0,57
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/13/2016,8.95,0.01,0,0,59
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/14/2016,8.5,0,0,0,56
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/15/2016,7.16,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/16/2016,10.51,0,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/17/2016,7.83,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/18/2016,11.63,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/19/2016,8.05,0,0,0,73
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/20/2016,11.41,0,0,0,67
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/21/2016,6.49,0.92,0,0,68
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/22/2016,20.36,0.37,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/23/2016,17.22,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/24/2016,15.66,0,0,0,59
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/25/2016,16.55,0,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/26/2016,11.18,0,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/27/2016,12.75,0.54,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/28/2016,19.69,0,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/29/2016,8.95,0,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/30/2016,10.74,0.15,0,0,66
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",10/31/2016,11.63,0,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/1/2016,7.83,0,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/2/2016,9.84,0,0,0,59
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/3/2016,12.53,0,0,0,63
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/4/2016,12.97,0,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/5/2016,10.29,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/6/2016,16.11,0,0,0,56
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/7/2016,9.17,0,0,0,48
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/8/2016,5.82,0,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/9/2016,8.5,0.01,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/10/2016,12.97,0,0,0,50
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/11/2016,20.58,0,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/12/2016,11.86,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/13/2016,11.41,0,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/14/2016,6.71,0,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/15/2016,13.87,1.23,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/16/2016,11.41,0,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/17/2016,11.41,0,0,0,56
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/18/2016,7.16,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/19/2016,9.17,0.07,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/20/2016,24.16,0.27,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/21/2016,24.16,0,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/22/2016,23.26,0,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/23/2016,11.41,0,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/24/2016,6.93,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/25/2016,4.03,0,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/26/2016,12.08,0,0,0,50
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/27/2016,13.2,0,0,0,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/28/2016,8.5,0,0,0,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/29/2016,14.76,1.42,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",11/30/2016,9.17,0.48,0,0,56
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/1/2016,17.22,0.03,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/2/2016,18.34,0,0,0,47
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/3/2016,19.01,0,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/4/2016,11.41,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/5/2016,10.96,0.22,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/6/2016,8.95,0.37,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/7/2016,7.38,0.07,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/8/2016,12.75,0,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/9/2016,20.13,0,0,0,37
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/10/2016,12.3,0,0,0,33
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/11/2016,6.04,0.02,0.3,0,33
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/12/2016,11.86,0.6,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/13/2016,8.5,0,0,0,41
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/14/2016,12.53,0,0,0,41
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/15/2016,23.04,0,0,0,30
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/16/2016,13.65,0,0,0,22
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/17/2016,8.5,0.74,3,2,31
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/18/2016,16.11,0.05,0,0,47
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/19/2016,12.53,0,0,0,31
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/20/2016,7.61,0,0,0,27
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/21/2016,9.17,0,0,0,35
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/22/2016,13.42,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/23/2016,12.08,0,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/24/2016,10.29,0.6,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/25/2016,10.51,0,0,0,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/26/2016,9.62,0,0,0,39
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/27/2016,14.54,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/28/2016,12.97,0,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/29/2016,12.08,0.36,0,0,39
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/30/2016,17,0,0,0,39
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",12/31/2016,18.57,0,0,0,38
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/1/2017,9.84,0,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/2/2017,10.07,0.31,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/3/2017,13.42,0.46,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/4/2017,17.67,0,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/5/2017,17.67,0,0,0,34
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/6/2017,8.72,0.03,1.1,1.2,32
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/7/2017,16.11,0.22,8.2,0,25
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/8/2017,18.34,0,0,7.9,21
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/9/2017,11.18,0,0,7.1,20
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/10/2017,7.83,0,0,5.9,27
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/11/2017,11.63,0.46,0,1.2,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/12/2017,11.41,0.1,0,1.2,50
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/13/2017,16.78,0,0,0,50
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/14/2017,5.82,0.15,1.8,0,32
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/15/2017,8.28,0,0,2,35
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/16/2017,6.71,0,0,0,35
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/17/2017,7.38,0.59,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/18/2017,10.74,0.09,0,0,41
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/19/2017,8.5,0,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/20/2017,5.59,0.08,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/21/2017,8.5,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/22/2017,8.95,0.01,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/23/2017,25.05,0.84,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/24/2017,21.7,1.22,0,0,38
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/25/2017,14.76,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/26/2017,14.76,0.03,0,0,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/27/2017,20.8,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/28/2017,17.67,0,0,0,37
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/29/2017,11.63,0,0,0,38
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/30/2017,12.53,0,0,0,36
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",1/31/2017,6.26,0.05,0.6,0,30
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/1/2017,12.53,0,0,0,38
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/2/2017,11.86,0,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/3/2017,13.2,0,0,0,32
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/4/2017,14.99,0,0,0,29
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/5/2017,12.97,0,0,0,35
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/6/2017,10.74,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/7/2017,6.93,0.1,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/8/2017,8.72,0,0,0,48
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/9/2017,23.04,0.74,8.3,1.2,35
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/10/2017,16.11,0,0,7.9,24
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/11/2017,6.93,0,0,5.9,37
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/12/2017,10.74,0.4,0.1,5.1,36
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/13/2017,25.72,0,0,3.9,37
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/14/2017,11.41,0,0,3.1,33
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/15/2017,10.74,0,0,2,38
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/16/2017,22.15,0,0,0,35
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/17/2017,14.54,0,0,0,33
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/18/2017,7.16,0,0,0,41
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/19/2017,11.41,0,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/20/2017,13.2,0,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/21/2017,8.5,0,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/22/2017,5.82,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/23/2017,5.37,0,0,0,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/24/2017,11.18,0,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/25/2017,11.86,0.34,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/26/2017,18.57,0,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/27/2017,12.3,0,0,0,41
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",2/28/2017,6.26,0,0,0,48
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/1/2017,11.63,0.01,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/2/2017,25.5,0,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/3/2017,18.34,0,0,0,37
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/4/2017,20.8,0,0,0,27
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/5/2017,13.65,0,0,0,24
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/6/2017,8.05,0,0,0,32
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/7/2017,10.51,0.11,0,0,44
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/8/2017,16.55,0.05,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/9/2017,19.46,0,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/10/2017,17.45,0.26,2.4,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/11/2017,18.57,0,0,2,25
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/12/2017,18.34,0,0,1.2,25
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/13/2017,9.17,0,0,0,26
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/14/2017,24.61,1.94,5.1,3.9,32
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/15/2017,21.25,0,0,3.9,25
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/16/2017,17.22,0,0,3.9,30
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/17/2017,13.2,0,0,3.1,36
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/18/2017,10.96,0.07,0,2,36
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/19/2017,14.54,0,0,1.2,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/20/2017,12.53,0,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/21/2017,9.17,0,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/22/2017,23.49,0,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/23/2017,11.63,0,0,0,31
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/24/2017,13.87,0,0,0,40
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/25/2017,8.72,0.01,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/26/2017,12.08,0.14,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/27/2017,6.04,0.19,0,0,45
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/28/2017,8.28,0.93,0,0,47
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/29/2017,16.33,0,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/30/2017,9.62,0.01,0,0,43
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",3/31/2017,16.11,2.07,0,0,41
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/1/2017,16.55,0.01,0,0,42
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/2/2017,12.53,0,0,0,50
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/3/2017,8.72,0.03,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/4/2017,10.51,1.05,0,0,50
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/5/2017,7.61,0,0,0,49
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/6/2017,16.11,0.96,0,0,46
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/7/2017,20.36,0,0,0,48
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/8/2017,17,0,0,0,47
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/9/2017,10.51,0,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/10/2017,11.41,0,0,0,52
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/11/2017,6.71,0,0,0,56
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/12/2017,6.93,0.05,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/13/2017,12.53,0,0,0,56
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/14/2017,7.61,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/15/2017,11.18,0,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/16/2017,13.2,0.01,0,0,64
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/17/2017,14.99,0,0,0,70
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/18/2017,12.75,0,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/19/2017,12.53,0,0,0,48
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/20/2017,6.49,0.17,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/21/2017,9.17,0.03,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/22/2017,7.83,0.11,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/23/2017,11.18,0,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/24/2017,7.38,0.01,0,0,51
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/25/2017,17,0.98,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/26/2017,8.72,0.48,0,0,57
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/27/2017,7.61,0.01,0,0,60
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/28/2017,6.49,0,0,0,62
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/29/2017,12.75,0.16,0,0,69
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",4/30/2017,13.87,0,0,0,64
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/1/2017,12.75,0,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/2/2017,18.34,0.02,0,0,66
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/3/2017,17.45,0,0,0,64
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/4/2017,11.18,0,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/5/2017,15.66,1.78,0,0,55
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/6/2017,19.24,0.05,0,0,58
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/7/2017,15.43,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/8/2017,11.86,0,0,0,53
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/9/2017,7.83,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/10/2017,5.82,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/11/2017,6.26,0,0,0,54
USW00094789,NEW YORK NY,"JFK INTERNATIONAL AIRPORT, NY US",5/12/2017,8.5,0,0,0,53
